"","ID","Date","Phosphorus","Nitrogen","Chlorophyll","Secchi","Color","Temperature","Conductivity","Site","Sensor_Type","Salinity","Sun_Code","DO","Depth"
"1103",1135,2021-12-13 20:15:00,NA,NA,NA,0.914634146341463,NA,22,41.73,106,"YSI",26.93,NA,4.59,NA
"1104",1136,2021-12-30 16:09:00,NA,NA,NA,1.52439024390244,NA,21.1,39.356,1,"YSI",25.13,NA,6.55,NA
"1105",1137,2021-12-30 14:39:00,NA,NA,NA,1.82926829268293,NA,21,42.434,2,"YSI",27.3,NA,6.59,NA
"1106",1138,2021-12-30 14:16:00,NA,NA,NA,1.52439024390244,NA,21.2,41.845,3,"YSI",26.9,NA,6.44,NA
"1107",1139,2021-12-30 13:31:00,NA,NA,NA,1.21951219512195,NA,21.3,41.332,4,"YSI",26.53,NA,6.4,NA
"1108",1140,2021-12-30 15:10:00,NA,NA,NA,1.82926829268293,NA,20.9,43.745,5,"YSI",28.25,NA,6.82,NA
"1109",1141,2021-12-30 15:28:00,NA,NA,NA,1.67682926829268,NA,21,37.288,6,"YSI",23.68,NA,6.83,NA
"1110",1142,2021-12-30 15:49:00,NA,NA,NA,1.67682926829268,NA,21.1,39.421,101,"YSI",25.17,NA,6.57,NA
"1111",1143,2021-12-30 14:50:00,NA,NA,NA,1.21951219512195,NA,20.9,42.695,102,"YSI",27.69,NA,6.7,NA
"1112",1144,2021-12-30 14:18:00,NA,NA,NA,1.21951219512195,NA,21.1,42.04,103,"YSI",27.03,NA,6.5,NA
"1113",1145,2021-12-30 14:01:00,NA,NA,NA,1.21951219512195,NA,21.2,41.74,104,"YSI",26.82,NA,6.34,NA
"1114",1146,2021-12-30 15:38:00,NA,NA,NA,1.82926829268293,NA,21.1,38.805,106,"YSI",24.75,NA,6.65,NA
"1115",1147,2022-01-14 16:42:00,NA,NA,NA,1.21951219512195,NA,15.3,32.958,1,"YSI",20.67,NA,7.95,NA
"1116",1148,2022-01-14 14:56:00,NA,NA,NA,1.3719512195122,NA,14.4,19.563,2,"YSI",11.72,NA,9.05,NA
"1117",1149,2022-01-14 14:15:00,NA,NA,NA,1.21951219512195,NA,13.8,25.115,3,"YSI",15.32,NA,8.79,NA
"1118",1150,2022-01-14 13:40:00,NA,NA,NA,0.76219512195122,NA,13.8,26.71,4,"YSI",16.41,NA,8.61,NA
"1119",1151,2022-01-14 15:23:00,NA,NA,NA,1.52439024390244,NA,15.2,30.49,5,"YSI",18.39,NA,7.76,NA
"1120",1152,2022-01-14 16:04:00,NA,NA,NA,1.52439024390244,NA,15.3,33.767,6,"YSI",21.21,NA,7.83,NA
"1121",1153,2022-01-14 16:43:00,NA,NA,NA,1.52439024390244,NA,14.9,31.49,101,"YSI",19.62,NA,8.3,NA
"1122",1154,2022-01-14 15:00:00,NA,NA,NA,0.914634146341463,NA,14.7,16.993,102,"YSI",10.01,NA,8.56,NA
"1123",1155,2022-01-14 14:28:00,NA,NA,NA,0.76219512195122,NA,13.9,24.363,103,"YSI",14.84,NA,8.88,NA
"1124",1156,2022-01-14 14:01:00,NA,NA,NA,0.609756097560976,NA,13.8,25.248,104,"YSI",15.41,NA,8.73,NA
"1125",1157,2022-01-14 15:43:00,NA,NA,NA,1.06707317073171,NA,15.1,26.702,105,"YSI",16.48,NA,7.89,NA
"1126",1158,2022-01-14 16:16:00,NA,NA,NA,1.21951219512195,NA,14.9,31.188,106,"YSI",16.75,NA,8.33,NA
"1127",1159,2022-01-24 17:15:00,NA,NA,NA,0.609756097560976,NA,15.4,3.45,1,"YSI",1.74,NA,8.24,NA
"1128",1160,2022-01-24 15:38:00,NA,NA,NA,1.21951219512195,NA,13.3,33.711,2,"YSI",21.05,NA,7.29,NA
"1129",1161,2022-01-24 15:08:00,NA,NA,NA,1.06707317073171,NA,12.5,28.091,3,"YSI",17.4,NA,7.87,NA
"1130",1162,2022-01-24 14:38:00,NA,NA,NA,0.914634146341463,NA,10.8,24.251,4,"YSI",14.71,NA,8.66,NA
"1131",1163,2022-01-24 16:20:00,NA,NA,NA,0.914634146341463,NA,12.8,25.721,5,"YSI",15.73,NA,8.17,NA
"1132",1164,2022-01-24 16:48:00,NA,NA,NA,0.914634146341463,NA,13.5,31.38,6,"YSI",19.73,NA,7.5,NA
"1133",1165,2022-01-24 17:02:00,NA,NA,NA,0.914634146341463,NA,14.2,12.587,101,"YSI",9.35,NA,8.02,NA
"1134",1166,2022-01-24 15:52:00,NA,NA,NA,0.609756097560976,NA,12.1,25.221,102,"YSI",15.38,NA,8.46,NA
"1135",1167,2022-01-24 15:23:00,NA,NA,NA,0.609756097560976,NA,11.5,26.443,103,"YSI",16.19,NA,8.66,NA
"1136",1168,2022-01-24 14:52:00,NA,NA,NA,0.609756097560976,NA,10.7,25.283,104,"YSI",15.41,NA,8.77,NA
"1137",1169,2022-01-24 16:03:00,NA,NA,NA,0.457317073170732,NA,12.6,24.562,105,"YSI",14.99,NA,8.54,NA
"1138",1170,2022-01-24 16:38:00,NA,NA,NA,0.76219512195122,NA,14,15.43,106,"YSI",9,NA,8.03,NA
"1139",1171,2021-09-08 08:55:00,114,1240,2,0.457317073170732,246,NA,NA,1,"LAKEWATCH",NA,5,NA,NA
"1140",1172,2021-09-08 09:23:00,131,1060,10,0.457317073170732,244,NA,NA,2,"LAKEWATCH",NA,5,NA,NA
"1141",1173,2021-09-08 10:35:00,115,930,16,0.609756097560976,159,NA,16,3,"LAKEWATCH",NA,5,NA,NA
"1142",1174,2021-09-08 11:13:00,107,960,18,0.457317073170732,146,NA,17,4,"LAKEWATCH",NA,5,NA,NA
"1143",1175,2021-09-08 09:52:00,126,1050,6,0.304878048780488,223,NA,NA,5,"LAKEWATCH",NA,5,NA,NA
"1144",1176,2021-09-08 08:23:00,113,1260,1,0.457317073170732,259,NA,NA,6,"LAKEWATCH",NA,5,NA,NA
"1145",1177,2021-10-07 15:12:00,87,910,8,0.914634146341463,114,NA,22,1,"LAKEWATCH",NA,4,NA,NA
"1146",1178,2021-10-07 12:52:00,89,790,16,0.609756097560976,62,NA,NA,2,"LAKEWATCH",NA,3,NA,NA
"1147",1179,2021-10-07 12:36:00,95,760,23,0.76219512195122,49,NA,NA,3,"LAKEWATCH",NA,2,NA,NA
"1148",1180,2021-10-07 11:37:00,90,890,20,0.76219512195122,55,NA,NA,4,"LAKEWATCH",NA,2,NA,NA
"1149",1181,2021-10-07 13:32:00,85,720,16,0.914634146341463,53,NA,NA,5,"LAKEWATCH",NA,3,NA,NA
"1150",1182,2021-10-07 14:18:00,107,930,6,0.76219512195122,139,NA,NA,6,"LAKEWATCH",NA,3,NA,NA
"1151",1183,2021-11-10 14:40:00,76,1210,2,0.914634146341463,77,NA,NA,1,"LAKEWATCH",NA,4,NA,NA
"1152",1184,2021-11-10 13:02:00,67,980,3,0.76219512195122,50,NA,23,2,"LAKEWATCH",NA,3,NA,NA
"1153",1185,2021-11-10 13:10:00,61,660,13,0.76219512195122,33,NA,34,3,"LAKEWATCH",NA,3,NA,NA
"1154",1186,2021-11-10 11:01:00,63,680,13,0.609756097560976,32,NA,35,4,"LAKEWATCH",NA,3,NA,NA
"1155",1187,2021-11-10 13:42:00,39,510,10,1.06707317073171,31,NA,22,5,"LAKEWATCH",NA,2,NA,NA
"1156",1188,2021-11-10 14:17:00,79,1510,2,1.21951219512195,133,NA,NA,6,"LAKEWATCH",NA,2,NA,NA
"1157",1189,2021-12-13 15:25:00,67,1590,2,0.76219512195122,57,NA,10,1,"LAKEWATCH",NA,3,NA,NA
"1158",1190,2021-12-13 15:54:00,56,590,8,1.06707317073171,29,NA,38,2,"LAKEWATCH",NA,2,NA,NA
"1159",1191,2021-12-13 16:58:00,52,580,7,1.06707317073171,26,NA,39,3,"LAKEWATCH",NA,2,NA,NA
"1160",1192,2021-12-13 17:08:00,54,560,7,0.914634146341463,24,NA,37,4,"LAKEWATCH",NA,2,NA,NA
"1161",1193,2021-12-13 16:29:00,56,760,6,1.21951219512195,33,NA,32,5,"LAKEWATCH",NA,2,NA,NA
"1162",1194,2021-12-13 14:26:00,66,1490,2,0.76219512195122,52,NA,14,6,"LAKEWATCH",NA,3,NA,NA
"1163",1195,2022-02-07 18:03:00,NA,NA,NA,NA,NA,14.8,17442,1,"YSI",12.54,NA,7.12,3
"1164",1196,2022-02-07 16:42:00,NA,NA,NA,NA,NA,13.4,24940,2,"YSI",15.23,NA,7.98,4
"1165",1197,2022-02-07 15:55:00,NA,NA,NA,NA,NA,13.1,28379,3,"YSI",17.52,NA,8.11,4
"1166",1198,2022-02-07 15:45:00,NA,NA,NA,NA,NA,13.1,27407,4,"YSI",16.87,NA,8.64,3
"1167",1199,2022-02-07 17:13:00,NA,NA,NA,NA,NA,14.3,36437,5,"YSI",23.1,NA,6.83,4
"1168",1200,2022-02-07 17:43:00,NA,NA,NA,NA,NA,14.5,37539,6,"YSI",23.85,NA,6.61,4
"1169",1201,2022-02-07 18:16:00,NA,NA,NA,NA,NA,14.9,22806,101,"YSI",15.44,NA,7.84,4
"1170",1202,2022-02-07 16:33:00,NA,NA,NA,NA,NA,13.6,21171,102,"YSI",12.73,NA,8.2,2.5
"1171",1203,2022-02-07 16:17:00,NA,NA,NA,NA,NA,13.2,27913,103,"YSI",17.21,NA,8.38,2.5
"1172",1204,2022-02-07 15:31:00,NA,NA,NA,NA,NA,13.1,27280,104,"YSI",16.77,NA,8.35,2
"1173",1205,2022-02-07 16:59:00,NA,NA,NA,NA,NA,13.6,21861,105,"YSI",13.08,NA,8.55,1
"1174",1206,2022-02-07 17:33:00,NA,NA,NA,NA,NA,14.6,37160,106,"YSI",23.48,NA,6.92,3
"1175",1207,2022-03-18 17:30:00,NA,NA,NA,NA,NA,21.2,13779,1,"YSI",7.99,1,7,2
"1176",1208,2022-03-18 19:02:00,NA,NA,NA,NA,NA,21.5,28893,2,"YSI",17.87,1,7.45,2
"1177",1209,2022-03-18 14:46:00,NA,NA,NA,NA,NA,21,24660,3,"YSI",15.03,1,7.07,1.5
"1178",1210,2022-03-18 13:49:00,NA,NA,NA,NA,NA,21.1,25192,4,"YSI",15.39,1,6.83,1
"1179",1211,2022-03-18 17:40:00,NA,NA,NA,NA,NA,21.3,26925,5,"YSI",16.55,1,6.93,1.5
"1180",1212,2022-03-18 17:14:00,NA,NA,NA,NA,NA,20.9,13612,6,"YSI",7.89,1,6.84,2
"1181",1213,2022-03-18 17:44:00,NA,NA,NA,NA,NA,21.4,16962,101,"YSI",9.97,1,7.69,0.5
"1182",1214,2022-03-18 15:41:00,NA,NA,NA,NA,NA,21.2,27561,102,"YSI",16.82,1,6.16,1.5
"1183",1215,2022-03-18 14:15:00,NA,NA,NA,NA,NA,21.2,25306,103,"YSI",15.46,1,6.88,1
"1184",1216,2022-03-18 13:23:00,NA,NA,NA,NA,NA,20.7,25206,104,"YSI",3.48,1,7.5,0.5
"1185",1217,2022-03-18 16:06:00,NA,NA,NA,NA,NA,21.1,27540,105,"YSI",16.98,1,6.4,1.5
"1186",1218,2022-03-18 16:56:00,NA,NA,NA,NA,NA,21.2,12590,106,"YSI",7.28,1,6.96,0.5
"1187",1219,2022-01-14 11:30:00,91,1110,5,0.76219512195122,85,NA,NA,1,"LAKEWATCH",NA,1,NA,NA
"1188",1220,2022-01-14 09:51:00,101,1080,11,0.609756097560976,72,NA,NA,2,"LAKEWATCH",NA,1,NA,NA
"1189",1221,2022-01-14 09:17:00,104,890,11,0.609756097560976,55,NA,NA,3,"LAKEWATCH",NA,1,NA,NA
"1190",1222,2022-01-14 08:43:00,99,1020,15,0.457317073170732,64,NA,NA,4,"LAKEWATCH",NA,1,NA,NA
"1191",1223,2022-01-14 10:23:00,94,1070,8,0.457317073170732,76,NA,NA,5,"LAKEWATCH",NA,1,NA,NA
"1192",1224,2022-01-14 11:07:00,91,1110,6,0.76219512195122,84,NA,NA,6,"LAKEWATCH",NA,1,NA,NA
"1193",1225,2022-02-07 12:03:00,60,1110,2,0.914634146341463,77,NA,NA,1,"LAKEWATCH",NA,5,NA,NA
"1194",1226,2022-02-07 11:42:00,42,520,7,1.21951219512195,35,NA,NA,2,"LAKEWATCH",NA,5,NA,NA
"1195",1227,2022-02-07 10:55:00,40,400,7,1.21951219512195,25,NA,NA,3,"LAKEWATCH",NA,5,NA,NA
"1196",1228,2022-02-07 10:45:00,36,380,6,1.00609756097561,25,NA,NA,4,"LAKEWATCH",NA,5,NA,NA
"1197",1229,2022-02-07 12:13:00,52,740,5,1.21951219512195,50,NA,NA,5,"LAKEWATCH",NA,5,NA,NA
"1198",1230,2022-02-07 12:43:00,59,1200,2,1.21951219512195,76,NA,NA,6,"LAKEWATCH",NA,5,NA,NA
"1199",1231,2022-04-11 18:36:00,NA,NA,NA,NA,NA,21,1090,1,"YSI",0.55,1,6.91,1.25
"1200",1232,2022-04-11 18:00:00,NA,NA,NA,NA,NA,20.8,23427,2,"YSI",14.21,1,6.59,2.5
"1201",1233,2022-04-11 17:29:00,NA,NA,NA,NA,NA,21.2,26073,3,"YSI",16.01,1,6.46,2
"1202",1234,2022-04-11 20:26:00,NA,NA,NA,NA,NA,21.9,21248,4,"YSI",12.58,1,6.6,1.5
"1203",1235,2022-04-11 19:38:00,NA,NA,NA,NA,NA,22.1,22256,5,"YSI",13.42,1,6.69,2
"1204",1236,2022-04-11 19:04:00,NA,NA,NA,NA,NA,20.5,8002,6,"YSI",4.42,1,6.6,1.5
"1205",1237,2022-04-11 18:48:00,NA,NA,NA,NA,NA,20.9,1114,101,"YSI",0.53,1,7.2,1.5
"1206",1238,2022-04-11 18:17:00,NA,NA,NA,NA,NA,20.8,23355,102,"YSI",14.18,1,6.55,1.5
"1207",1239,2022-04-11 17:42:00,NA,NA,NA,NA,NA,20.8,26686,103,"YSI",16.38,1,6.33,1.5
"1208",1240,2022-04-11 20:39:00,NA,NA,NA,NA,NA,21.4,21598,104,"YSI",12.95,1,6.64,1
"1209",1241,2022-04-11 20:05:00,NA,NA,NA,NA,NA,21.1,21426,105,"YSI",12.9,1,6.65,1
"1210",1242,2022-04-11 19:15:00,NA,NA,NA,NA,NA,21.2,4040,106,"YSI",21.15,1,6.53,1.5
"1211",1243,2022-04-25 18:20:00,NA,NA,NA,NA,NA,24.4,15459,1,"YSI",8.7,1,6.03,1.5
"1212",1244,2022-04-25 17:51:00,NA,NA,NA,NA,NA,25.6,37625,2,"YSI",23.87,1,7.23,2.5
"1213",1245,2022-04-25 17:21:00,NA,NA,NA,NA,NA,25.5,39445,3,"YSI",25.13,1,6.39,1.5
"1214",1246,2022-04-25 19:51:00,NA,NA,NA,NA,NA,25.7,37186,4,"YSI",23.54,1,7.38,1
"1215",1247,2022-04-25 19:15:00,NA,NA,NA,NA,NA,25.7,36885,5,"YSI",23.32,1,7.47,1.5
"1216",1248,2022-04-25 18:43:00,NA,NA,NA,NA,NA,24.5,13379,6,"YSI",7.77,1,5.99,1.5
"1217",1249,2022-04-25 18:32:00,NA,NA,NA,NA,NA,24.4,19763,101,"YSI",11.74,1,5.9,1.5
"1218",1250,2022-04-25 18:04:00,NA,NA,NA,NA,NA,25.4,38229,102,"YSI",24.27,1,6.99,1.5
"1219",1251,2022-04-25 17:35:00,NA,NA,NA,NA,NA,24.8,39608,103,"YSI",25.24,1,6.29,1.5
"1220",1252,2022-04-25 20:03:00,NA,NA,NA,NA,NA,25.7,37067,104,"YSI",23.45,1,7.8,1
"1221",1253,2022-04-25 19:31:00,NA,NA,NA,NA,NA,25.6,36016,105,"YSI",22.73,1,7.27,1
"1222",1254,2022-04-25 18:54:00,NA,NA,NA,NA,NA,24.4,11249,106,"YSI",6.4,1,5.74,1.5
